effectID,effectName,effectCategory,preExpression,postExpression,description,guid,iconID,isOffensive,isAssistance,durationAttributeID,trackingSpeedAttributeID,dischargeAttributeID,rangeAttributeID,falloffAttributeID,disallowAutoRepeat,published,displayName,isWarpSafe,rangeChance,electronicChance,propulsionChance,distribution,sfxName,npcUsageChanceAttributeID,npcActivationChanceAttributeID,fittingUsageChanceAttributeID,modifierInfo
11452,shipBonusWarpScramblerStrengthG5,None,None,None,None,None,None,0,0,None,None,None,None,None,0,0,None,0,0,0,0,None,None,None,None,None,"- domain: shipID
  func: LocationGroupModifier
  groupID: 52
  modifiedAttributeID: 105
  modifyingAttributeID: 5216
  operation: 6
"
11453,npcBehaviorFakeMiningLaser,None,None,None,None,effects.Laser,None,0,0,2490,None,2674,2673,None,0,0,None,0,0,0,0,None,None,None,None,None,"null
...
"
11454,shipBonusGrapplerFalloffM4,None,None,None,None,None,None,0,0,None,None,None,None,None,0,0,None,0,0,0,0,None,None,None,None,None,"- domain: shipID
  func: LocationGroupModifier
  groupID: 1672
  modifiedAttributeID: 2044
  modifyingAttributeID: 5248
  operation: 6
"
11512,eliteBonusGunshipLightMissileAndRocketROF,None,None,None,None,None,None,0,0,None,None,None,None,None,0,0,None,0,0,0,0,None,None,None,None,None,"- domain: shipID
  func: LocationGroupModifier
  groupID: 509
  modifiedAttributeID: 51
  modifyingAttributeID: 673
  operation: 6
- domain: shipID
  func: LocationGroupModifier
  groupID: 507
  modifiedAttributeID: 51
  modifyingAttributeID: 673
  operation: 6
"
11513,shipBonusMissileDamageMF2,None,None,None,None,None,None,0,0,None,None,None,None,None,0,0,None,0,0,0,0,None,None,None,None,None,"- domain: charID
  func: OwnerRequiredSkillModifier
  modifiedAttributeID: 117
  modifyingAttributeID: 587
  operation: 6
  skillTypeID: 3319
- domain: charID
  func: OwnerRequiredSkillModifier
  modifiedAttributeID: 114
  modifyingAttributeID: 587
  operation: 6
  skillTypeID: 3319
- domain: charID
  func: OwnerRequiredSkillModifier
  modifiedAttributeID: 118
  modifyingAttributeID: 587
  operation: 6
  skillTypeID: 3319
- domain: charID
  func: OwnerRequiredSkillModifier
  modifiedAttributeID: 116
  modifyingAttributeID: 587
  operation: 6
  skillTypeID: 3319
"
11514,shipBonusArmorRepairAmountMF,None,None,None,None,None,None,0,0,None,None,None,None,None,0,0,None,0,0,0,0,None,None,None,None,None,"- domain: shipID
  func: LocationRequiredSkillModifier
  modifiedAttributeID: 84
  modifyingAttributeID: 460
  operation: 6
  skillTypeID: 3393
"
11515,shipBonusArmorRepairAmountMC,None,None,None,None,None,None,0,0,None,None,None,None,None,0,0,None,0,0,0,0,None,None,None,None,None,"- domain: shipID
  func: LocationRequiredSkillModifier
  modifiedAttributeID: 84
  modifyingAttributeID: 489
  operation: 6
  skillTypeID: 3393
"
11516,shipBonusShieldBoostAmountMC,None,None,None,None,None,None,0,0,None,None,None,None,None,0,0,None,0,0,0,0,None,None,None,None,None,"- domain: shipID
  func: LocationRequiredSkillModifier
  modifiedAttributeID: 68
  modifyingAttributeID: 489
  operation: 6
  skillTypeID: 3416
"
11517,shipBonusStasisWebDroneHitpointsAT,None,None,None,None,None,None,0,0,None,None,None,None,None,0,0,None,0,0,0,0,None,None,None,None,None,"- domain: charID
  func: OwnerRequiredSkillModifier
  modifiedAttributeID: 265
  modifyingAttributeID: 2020
  operation: 6
  skillTypeID: 3435
- domain: charID
  func: OwnerRequiredSkillModifier
  modifiedAttributeID: 9
  modifyingAttributeID: 2020
  operation: 6
  skillTypeID: 3435
- domain: charID
  func: OwnerRequiredSkillModifier
  modifiedAttributeID: 263
  modifyingAttributeID: 2020
  operation: 6
  skillTypeID: 3435
"
11518,shipBonusStasisWebDroneVelocityAT2,None,None,None,None,None,None,0,0,None,None,None,None,None,0,0,None,0,0,0,0,None,None,None,None,None,"- domain: charID
  func: OwnerRequiredSkillModifier
  modifiedAttributeID: 37
  modifyingAttributeID: 5318
  operation: 6
  skillTypeID: 3435
"
11519,shipBonusStasisWebDroneWebStrengthAT3,None,None,None,None,None,None,0,0,None,None,None,None,None,0,0,None,0,0,0,0,None,None,None,None,None,"- domain: charID
  func: OwnerRequiredSkillModifier
  modifiedAttributeID: 20
  modifyingAttributeID: 5319
  operation: 6
  skillTypeID: 3436
"
11528,covopsCloakCPURole1Bonus,None,None,None,None,None,None,0,0,None,None,None,None,None,0,0,None,0,0,0,0,None,None,None,None,None,"- domain: shipID
  func: LocationRequiredSkillModifier
  modifiedAttributeID: 50
  modifyingAttributeID: 2298
  operation: 6
  skillTypeID: 11579
"
11529,shipRole8BonusCoreProbeStrength,None,None,None,None,None,None,0,0,None,None,None,None,None,0,0,None,0,0,0,0,None,None,None,None,None,"- domain: charID
  func: OwnerRequiredSkillModifier
  modifiedAttributeID: 1371
  modifyingAttributeID: 1688
  operation: 6
  skillTypeID: 3402
"
11530,shipRole6BonusCoreProbeDeviation,None,None,None,None,None,None,0,0,None,None,None,None,None,0,0,None,0,0,0,0,None,None,None,None,None,"- domain: charID
  func: OwnerRequiredSkillModifier
  modifiedAttributeID: 1372
  modifyingAttributeID: 2303
  operation: 6
  skillTypeID: 3402
"
11531,probeLauncherCPURole1Bonus,None,None,None,None,None,None,0,0,None,None,None,None,None,0,0,None,0,0,0,0,None,None,None,None,None,"- domain: shipID
  func: LocationGroupModifier
  groupID: 481
  modifiedAttributeID: 50
  modifyingAttributeID: 2298
  operation: 6
"
11532,dataMinerCPURole1Bonus,None,None,None,None,None,None,0,0,None,None,None,None,None,0,0,None,0,0,0,0,None,None,None,None,None,"- domain: shipID
  func: LocationGroupModifier
  groupID: 538
  modifiedAttributeID: 50
  modifyingAttributeID: 2298
  operation: 6
"
11691,debuffLance,None,None,None,None,,None,1,0,73,None,6,None,None,0,0,None,1,0,0,0,None,None,None,None,None,"null
...
"
11695,skillMultiplierShipBonusLancerDreadnought,None,None,None,None,,None,0,0,None,None,None,None,None,0,0,None,0,0,0,0,None,None,None,None,None,"- domain: shipID
  func: ItemModifier
  modifiedAttributeID: 5417
  modifyingAttributeID: 280
  operation: 0
- domain: shipID
  func: ItemModifier
  modifiedAttributeID: 5418
  modifyingAttributeID: 280
  operation: 0
"
11696,shipBonusDreadnoughtC1HybridTracking,None,None,None,None,None,None,0,0,None,None,None,None,None,0,0,None,0,0,0,0,None,None,None,None,None,"- domain: shipID
  func: LocationRequiredSkillModifier
  modifiedAttributeID: 160
  modifyingAttributeID: 2286
  operation: 6
  skillTypeID: 21666
"
11697,shipBonusDreadnoughtC2HybridOptimalRange,None,None,None,None,None,None,0,0,None,None,None,None,None,0,0,None,0,0,0,0,None,None,None,None,None,"- domain: shipID
  func: LocationRequiredSkillModifier
  modifiedAttributeID: 54
  modifyingAttributeID: 2287
  operation: 6
  skillTypeID: 21666
"
11698,shipBonusDisruptionLanceDamage,None,None,None,None,None,None,0,0,None,None,None,None,None,0,0,None,0,0,0,0,None,None,None,None,None,"- domain: shipID
  func: LocationRequiredSkillModifier
  modifiedAttributeID: 114
  modifyingAttributeID: 5417
  operation: 6
  skillTypeID: 77739
- domain: shipID
  func: LocationRequiredSkillModifier
  modifiedAttributeID: 118
  modifyingAttributeID: 5417
  operation: 6
  skillTypeID: 77739
- domain: shipID
  func: LocationRequiredSkillModifier
  modifiedAttributeID: 117
  modifyingAttributeID: 5417
  operation: 6
  skillTypeID: 77739
- domain: shipID
  func: LocationRequiredSkillModifier
  modifiedAttributeID: 116
  modifyingAttributeID: 5417
  operation: 6
  skillTypeID: 77739
"
11699,skillDisruptionLanceCapacitorUsePremultiplier,None,None,None,None,None,None,0,0,None,None,None,None,None,0,0,None,0,0,0,0,None,None,None,None,None,"- domain: itemID
  func: ItemModifier
  modifiedAttributeID: 5419
  modifyingAttributeID: 280
  operation: 0
"
11700,skillDisruptionLanceCapacitorUseBonus,None,None,None,None,None,None,0,0,None,None,None,None,None,0,0,None,0,0,0,0,None,None,None,None,None,"- domain: shipID
  func: LocationRequiredSkillModifier
  modifiedAttributeID: 6
  modifyingAttributeID: 5419
  operation: 6
  skillTypeID: 77739
"
11701,shipBonusDisruptionLanceRange,None,None,None,None,None,None,0,0,None,None,None,None,None,0,0,None,0,0,0,0,None,None,None,None,None,"- domain: shipID
  func: LocationRequiredSkillModifier
  modifiedAttributeID: 54
  modifyingAttributeID: 5418
  operation: 6
  skillTypeID: 77739
"
11702,eliteBonusMarauderArmourBonus2a,None,None,None,None,None,None,0,0,None,None,None,None,None,0,0,None,0,0,0,0,None,None,None,None,None,"- domain: shipID
  func: LocationRequiredSkillModifier
  modifiedAttributeID: 84
  modifyingAttributeID: 1266
  operation: 6
  skillTypeID: 3393
"
11704,shipBonusDreadnoughtM2CapitalProjectileFalloff,None,None,None,None,None,None,0,0,None,None,None,None,None,0,0,None,0,0,0,0,None,None,None,None,None,"- domain: shipID
  func: LocationRequiredSkillModifier
  modifiedAttributeID: 158
  modifyingAttributeID: 2293
  operation: 6
  skillTypeID: 21667
"
11705,shipBonusDreadnoughtA1MissileDamage,None,None,None,None,None,None,0,0,None,None,None,None,None,0,0,None,0,0,0,0,None,None,None,None,None,"- domain: shipID
  func: LocationRequiredSkillModifier
  modifiedAttributeID: 114
  modifyingAttributeID: 2283
  operation: 6
  skillTypeID: 32435
- domain: shipID
  func: LocationRequiredSkillModifier
  modifiedAttributeID: 118
  modifyingAttributeID: 2283
  operation: 6
  skillTypeID: 32435
- domain: shipID
  func: LocationRequiredSkillModifier
  modifiedAttributeID: 117
  modifyingAttributeID: 2283
  operation: 6
  skillTypeID: 32435
- domain: shipID
  func: LocationRequiredSkillModifier
  modifiedAttributeID: 116
  modifyingAttributeID: 2283
  operation: 6
  skillTypeID: 32435
- domain: shipID
  func: LocationRequiredSkillModifier
  modifiedAttributeID: 114
  modifyingAttributeID: 2283
  operation: 6
  skillTypeID: 21668
- domain: shipID
  func: LocationRequiredSkillModifier
  modifiedAttributeID: 118
  modifyingAttributeID: 2283
  operation: 6
  skillTypeID: 21668
- domain: shipID
  func: LocationRequiredSkillModifier
  modifiedAttributeID: 117
  modifyingAttributeID: 2283
  operation: 6
  skillTypeID: 21668
- domain: shipID
  func: LocationRequiredSkillModifier
  modifiedAttributeID: 116
  modifyingAttributeID: 2283
  operation: 6
  skillTypeID: 21668
- domain: shipID
  func: LocationRequiredSkillModifier
  modifiedAttributeID: 114
  modifyingAttributeID: 2283
  operation: 6
  skillTypeID: 3325
- domain: shipID
  func: LocationRequiredSkillModifier
  modifiedAttributeID: 118
  modifyingAttributeID: 2283
  operation: 6
  skillTypeID: 3325
- domain: shipID
  func: LocationRequiredSkillModifier
  modifiedAttributeID: 117
  modifyingAttributeID: 2283
  operation: 6
  skillTypeID: 3325
- domain: shipID
  func: LocationRequiredSkillModifier
  modifiedAttributeID: 116
  modifyingAttributeID: 2283
  operation: 6
  skillTypeID: 3325
"
11706,shipBonusDreadnoughtA2MissileExplosionRadius,None,None,None,None,None,None,0,0,None,None,None,None,None,0,0,None,0,0,0,0,None,None,None,None,None,"- domain: charID
  func: OwnerRequiredSkillModifier
  modifiedAttributeID: 654
  modifyingAttributeID: 2284
  operation: 6
  skillTypeID: 32435
- domain: charID
  func: OwnerRequiredSkillModifier
  modifiedAttributeID: 654
  modifyingAttributeID: 2284
  operation: 6
  skillTypeID: 21668
- domain: charID
  func: OwnerRequiredSkillModifier
  modifiedAttributeID: 654
  modifyingAttributeID: 2284
  operation: 6
  skillTypeID: 3325
"
11707,shipBonusDreadnoughtG1HullResonance,None,None,None,None,None,None,0,0,None,None,None,None,None,0,0,None,0,0,0,0,None,None,None,None,None,"- domain: shipID
  func: ItemModifier
  modifiedAttributeID: 113
  modifyingAttributeID: 2289
  operation: 6
- domain: shipID
  func: ItemModifier
  modifiedAttributeID: 111
  modifyingAttributeID: 2289
  operation: 6
- domain: shipID
  func: ItemModifier
  modifiedAttributeID: 109
  modifyingAttributeID: 2289
  operation: 6
- domain: shipID
  func: ItemModifier
  modifiedAttributeID: 110
  modifyingAttributeID: 2289
  operation: 6
"
11714,disruptionLanceDisallowCloaking,None,None,None,None,None,None,0,0,None,None,None,54,None,0,0,None,0,0,0,0,None,None,None,None,None,"- domain: shipID
  func: ItemModifier
  modifiedAttributeID: 2454
  modifyingAttributeID: 5425
  operation: 2
"
11716,entitySuperWeaponLanceAllRaces,None,None,None,None,None,None,0,0,2009,None,6,54,None,0,1,None,0,0,0,0,None,None,None,None,None,"null
...
"
11743,shipProjectileTrackingGD,None,None,None,None,,None,0,0,None,None,None,None,None,0,0,None,0,0,0,0,None,None,None,None,None,"- domain: shipID
  func: LocationRequiredSkillModifier
  modifiedAttributeID: 160
  modifyingAttributeID: 738
  operation: 6
  skillTypeID: 3302
"
11745,shipShieldEmResistanceGuristasAlligatorCBC,None,None,None,Automatically generated effect,None,None,0,0,None,None,None,54,None,0,0,None,0,0,0,0,None,None,None,None,None,"- domain: shipID
  func: ItemModifier
  modifiedAttributeID: 271
  modifyingAttributeID: 743
  operation: 6
"
11746,shipShieldThermalResistanceGuristasAlligatorCBC,None,None,None,Automatically generated effect,None,None,0,0,None,None,None,54,None,0,0,None,0,0,0,0,None,None,None,None,None,"- domain: shipID
  func: ItemModifier
  modifiedAttributeID: 274
  modifyingAttributeID: 743
  operation: 6
"
11747,shipShieldKineticResistanceGuristasAlligatorCBC,None,None,None,Automatically generated effect,None,None,0,0,None,None,None,54,None,0,0,None,0,0,0,0,None,None,None,None,None,"- domain: shipID
  func: ItemModifier
  modifiedAttributeID: 273
  modifyingAttributeID: 743
  operation: 6
"
11748,shipShieldExplosiveResistanceGuristasAlligatorCBC,None,None,None,Automatically generated effect,None,None,0,0,None,None,None,54,None,0,0,None,0,0,0,0,None,None,None,None,None,"- domain: shipID
  func: ItemModifier
  modifiedAttributeID: 272
  modifyingAttributeID: 743
  operation: 6
"
11750,shipBonusHeavyAssaultMissileKineticDamageGuristasAlligatorGBC,None,None,None,Automatically generated effect,None,None,0,0,None,None,None,54,None,0,0,None,0,0,0,0,None,None,None,None,None,"- domain: charID
  func: OwnerRequiredSkillModifier
  modifiedAttributeID: 117
  modifyingAttributeID: 747
  operation: 6
  skillTypeID: 25719
"
11751,shipBonusHeavyAssaultMissileThermalDamageGuristasAlligatorGBC,None,None,None,Automatically generated effect,None,None,0,0,None,None,None,54,None,0,0,None,0,0,0,0,None,None,None,None,None,"- domain: charID
  func: OwnerRequiredSkillModifier
  modifiedAttributeID: 118
  modifyingAttributeID: 747
  operation: 6
  skillTypeID: 25719
"
11752,shipBonusHeavyMissileKineticDamageGuristasAlligatorGBC,None,None,None,Automatically generated effect,None,None,0,0,None,None,None,54,None,0,0,None,0,0,0,0,None,None,None,None,None,"- domain: charID
  func: OwnerRequiredSkillModifier
  modifiedAttributeID: 117
  modifyingAttributeID: 747
  operation: 6
  skillTypeID: 3324
"
11753,shipBonusHeavyMissileThermalDamageGuristasAlligatorGBC,None,None,None,Automatically generated effect,None,None,0,0,None,None,None,54,None,0,0,None,0,0,0,0,None,None,None,None,None,"- domain: charID
  func: OwnerRequiredSkillModifier
  modifiedAttributeID: 118
  modifyingAttributeID: 747
  operation: 6
  skillTypeID: 3324
"
11763,shipBonusProjectileTurretFalloffBonusGBC,None,None,None,Automatically generated effect,None,None,0,0,None,None,None,54,None,0,0,None,0,0,0,0,None,None,None,None,None,"- domain: shipID
  func: LocationRequiredSkillModifier
  modifiedAttributeID: 158
  modifyingAttributeID: 747
  operation: 6
  skillTypeID: 3305
"
11764,shipRoleBonusProjectileRofPirateBattlecruiser,None,None,None,Automatically generated effect,None,None,0,0,None,None,None,None,None,0,0,None,0,0,0,0,None,None,None,None,None,"- domain: shipID
  func: LocationRequiredSkillModifier
  modifiedAttributeID: 51
  modifyingAttributeID: 793
  operation: 6
  skillTypeID: 3305
"
11765,shipMWDHeatBonusATShip,None,None,None,Automatically generated effect,,None,0,0,None,None,None,54,None,0,0,None,0,0,0,0,None,None,None,None,None,"- domain: shipID
  func: LocationRequiredSkillModifier
  modifiedAttributeID: 1223
  modifyingAttributeID: 5469
  operation: 6
  skillTypeID: 3454
"
11766,shipABHeatBonusATShip,None,None,None,Automatically generated effect,None,None,0,0,None,None,None,None,None,0,0,None,0,0,0,0,None,None,None,None,None,"- domain: shipID
  func: LocationRequiredSkillModifier
  modifiedAttributeID: 1223
  modifyingAttributeID: 5469
  operation: 6
  skillTypeID: 3450
"
11767,shipBonusHybridTrackingATC3,None,None,None,None,None,None,0,0,None,None,None,54,None,0,0,None,0,0,0,0,None,None,None,None,None,"- domain: shipID
  func: LocationRequiredSkillModifier
  modifiedAttributeID: 160
  modifyingAttributeID: 692
  operation: 6
  skillTypeID: 3304
"
11774,cockroachQAHullHPBonus,None,None,None,None,None,None,0,0,None,None,None,None,None,0,0,None,0,0,0,0,None,None,None,None,None,"- domain: shipID
  func: ItemModifier
  modifiedAttributeID: 9
  modifyingAttributeID: 793
  operation: 6
"
11919,shipBonusDestroyerMD1Falloff,None,None,None,None,None,None,0,0,None,None,None,None,None,0,0,None,0,0,0,0,None,None,None,None,None,"- domain: shipID
  func: LocationRequiredSkillModifier
  modifiedAttributeID: 158
  modifyingAttributeID: 729
  operation: 6
  skillTypeID: 3302
"
11938,shipShieldEMResistanceCD2,None,None,None,None,None,None,0,0,None,None,None,None,None,0,0,None,0,0,0,0,None,None,None,None,None,"- domain: shipID
  func: ItemModifier
  modifiedAttributeID: 271
  modifyingAttributeID: 735
  operation: 6
"
11939,shipShieldThermalResistanceCD2,None,None,None,None,None,None,0,0,None,None,None,54,None,0,0,None,0,0,0,0,None,None,None,None,None,"- domain: shipID
  func: ItemModifier
  modifiedAttributeID: 274
  modifyingAttributeID: 735
  operation: 6
"
11940,shipShieldKineticResistanceCD2 ,None,None,None,None,None,None,0,0,None,None,None,None,None,0,0,None,0,0,0,0,None,None,None,None,None,"- domain: shipID
  func: ItemModifier
  modifiedAttributeID: 273
  modifyingAttributeID: 735
  operation: 6
"
11941,shipShieldExplosiveResistanceCD2,None,None,None,None,None,None,0,0,None,None,None,None,None,0,0,None,0,0,0,0,None,None,None,None,None,"- domain: shipID
  func: ItemModifier
  modifiedAttributeID: 272
  modifyingAttributeID: 735
  operation: 6
"
11942,shipBonusKineticMissileDamageGD,None,None,None,None,None,None,0,0,None,None,None,None,None,0,0,None,0,0,0,0,None,None,None,None,None,"- domain: charID
  func: OwnerRequiredSkillModifier
  modifiedAttributeID: 117
  modifyingAttributeID: 738
  operation: 6
  skillTypeID: 3319
"
11943,shipBonusThermalMissileDamageGD,None,None,None,None,None,None,0,0,None,None,None,54,None,0,0,None,0,0,0,0,None,None,None,None,None,"- domain: charID
  func: OwnerRequiredSkillModifier
  modifiedAttributeID: 118
  modifyingAttributeID: 738
  operation: 6
  skillTypeID: 3319
"
11944,shipBonusTitanG2ProjectileFalloff,None,None,None,None,None,None,0,0,None,None,None,None,None,0,0,None,0,0,0,0,None,None,None,None,None,"- domain: shipID
  func: LocationRequiredSkillModifier
  modifiedAttributeID: 158
  modifyingAttributeID: 2415
  operation: 6
  skillTypeID: 21667
"
