attributeID,attributeName,description,iconID,defaultValue,published,displayName,unitID,stackable,highIsGood,categoryID
2796,Repair Multiplier Bonus Per Cycle,,80,0.0,1,Repair Multiplier Bonus Per Cycle,127,1,1,20
2797,Maximum Repair Multiplier Bonus,,80,0.0,1,Maximum Repair Multiplier Bonus,127,1,1,20
2798,Maximum Jump Mass,,None,0.0,1,Maximum Jump Mass,2,1,1,7
2799,None,Precursor Destroyer Skill Attribute,None,0.0,1,None,105,1,1,9
2800,None,Precursor Destroyer Skill Attribute,None,0.0,1,None,105,1,1,9
2801,None,Precursor Battlecruiser Skill Attribute,None,0.0,1,None,105,1,1,9
2802,None,Precursor Battlecruiser Skill Attribute,None,0.0,1,None,105,1,1,9
2803,Mining amount,Sets how much ore gets mined,None,0.0,1,Mining amount,9,1,1,7
2804,None,,None,0.0,0,None,None,1,1,7
2805,None,,None,0.0,0,None,None,1,1,7
2806,Penaltyless Skill Injections Allowed,Attribute defining usage count for penaltyless skill injections,None,1.0,1,Penaltyless Skill Injections Allowed,None,1,1,7
2807,Reactivation Delay Reduction,,1392,0.0,1,Reactivation Delay Reduction,105,1,1,7
2808,None,,None,0.0,1,None,None,1,1,7
2809,None,,None,0.0,1,None,None,1,1,None
2810,None,,None,0.0,1,None,None,1,1,None
2811,None,,None,0.0,1,None,None,1,1,None
2812,None,Duration of npcBehaviorSmartBombDuration effect,None,0.0,1,None,101,1,1,42
2814,None,The capacitor discharge for the npcBehaviorSmartBomb effect,None,0.0,1,None,114,1,0,42
2815,None,The capacitor discharge amount for the npcBehaviorMicroJumpAttackDischarge effect,None,0.0,1,None,114,1,1,42
2816,None,The range in meters for the npcBehaviorMicroJumpAttackRange effect,None,0.0,1,None,1,1,1,42
2818,None,The length of the jump induced by the npcBehaviorMicroJumpAttack effect in meters,None,0.0,1,None,1,1,1,42
2819,None,"The duration of the npcBehaviorMicroJumpAttack effect from the time the effect is activated on a ship, until the ship jumps",None,0.0,1,None,101,1,1,42
2820,High Angle Turret Damage Bonus,Bonus to HAW turret damage,1432,0.0,1,High Angle Turret Damage Bonus,104,1,1,37
2821,Rapid Torpedo Launcher Bonus,Bonus to HAW Missile Launcher Rate of Fire,1389,0.0,1,Rapid Torpedo Launcher Bonus,105,1,1,37
2822,Jam Duration,Length of jam duration,None,0.0,1,Jam Duration,101,1,1,7
2823,Maximum Damage Bonus Multiplier Modifier,Modifier for damageMultiplierBonusMax used by Triglavians,None,1.0,1,Maximum Damage Bonus Multiplier Modifier,105,1,1,29
2824,Damage Multiplier Bonus Per Cycle Modifier,Modifier for Triglavian ramp-up value,None,1.0,1,Damage Multiplier Bonus Per Cycle Modifier,105,1,1,29
2825,Implant Set Bonus,,None,1.0,1,Implant Set Bonus,104,1,1,7
2826,Uses Industrial Cynosural Field Technology,,None,0.0,1,Uses Industrial Cynosural Field Technology,137,1,1,7
2827,None,"The item with this attribute set to 1 keeps track of when added to space, and puts that on the slim item, but if it was before downtime the slim item value gets set to -1. Created for supporting long animations upon adding to space.",None,0.0,0,None,137,1,1,31
2828,Special Ability Bonus,skill bonus for trig dread,None,0.0,1,Special Ability Bonus,105,1,1,9
2829,None,Multiplied by Triglavian Dreadnought skill level,None,0.0,0,None,None,1,1,37
2830,None,Multiplied by Triglavian Dreadnought skill level,None,0.0,0,None,None,1,1,37
2831,None,,None,0.0,0,None,None,1,1,37
2832,Maximum Ship Jump cap,The maximum number of ships that can be jumped per activation,1391,1.0,1,Maximum Ship Jump cap,None,1,1,17
3015,Shield Hitpoint Bonus,Shield HP Bonus used for nirvana implants,1384,1.0,1,Shield Hitpoint Bonus,105,1,1,2
3017,Nirvana Set Bonus,Implant Set Nirvana,None,1.0,1,Nirvana Set Bonus,104,1,1,7
3020,Frigate Escape Bay,None,1443,0.0,1,Frigate Escape Bay,138,1,1,4
3023,Savior Set Bonus,None,0,1.0,1,Savior Set Bonus,104,1,1,7
3024,Remote Rep Cycle Time and Capacitor Cost Bonus,None,1392,0.0,1,Remote Rep Cycle Time and Capacitor Cost Bonus,105,1,1,7
3025,None,None,None,0.0,0,None,None,0,0,None
3026,None,None,None,561098.0,0,None,None,0,0,None
3027,Hydra Set Bonus,None,0,1.0,1,Hydra Set Bonus,104,1,1,7
3028,Drone Tracking Speed Bonus,None,1398,0.0,1,Drone Tracking Speed Bonus,105,1,1,37
3029,Drone Optimal and Falloff Range Bonus,None,1391,0.0,1,Drone Optimal and Falloff Range Bonus,105,1,1,37
3030,Missile Flight Time Bonus,None,1392,0.0,1,Missile Flight Time Bonus,105,1,1,37
3031,Missile Explosion Velocity Bonus,None,1389,0.0,1,Missile Explosion Velocity Bonus,105,1,1,37
3034,None,Multiplier for maximum number of targets that can be locked.,1004,0.0,0,None,None,1,1,6
3035,Warp Scramble Strength Bonus,Warp Scramble Strength Bonus,111,0.0,1,Warp Scramble Strength Bonus,139,1,1,27
3036,Vorton Arc Range,The maximum distance from the original target from which additional targets can receive arc damage,24252,1.0,1,Vorton Arc Range,1,0,1,29
3037,Arc Chain Targets,Maximum number of arc targets hit.,24252,1.0,1,Arc Chain Targets,None,0,1,29
3038,None,Referenced by code to know that cynosural fields will fail in the same park as this type,None,0.0,0,None,None,0,0,None
3039,None,Controls how much of the NpcBehaviorSmartBomb effect's damage gets applied to entities,None,1.0,0,None,None,0,0,None
3041,None,None,None,1.0,0,None,None,1,1,9
3042,None,None,None,1.0,0,None,None,1,1,9
3043,None,None,None,1.0,0,None,None,1,1,9
3044,None,None,None,1.0,0,None,None,1,1,9
3045,None,None,None,1.0,0,None,None,1,1,9
3046,None,None,None,1.0,0,None,None,1,1,9
3050,None,The amount of fleets needed for a single pvp filament match ,None,2.0,0,None,None,0,0,None
3051,Area Effect Radius,The range players in fleet need to be within fleet member doing an action,1391,1000.0,1,Area Effect Radius,1,1,1,17
3052,Number Of Ships required,Amount of players in fleet needed to be valid,1391,1.0,1,Number Of Ships required,None,1,1,17
3093,None,A dummy attribute for brute-forcing the system-wide effects info bubble bonus tooltip to appear on a player's HUD.,None,1.0,0,None,None,0,0,None
3095,Probe Strength Bonus,None,None,0.0,1,Probe Strength Bonus,105,0,1,7
3096,None,None,None,0.0,0,None,None,0,0,None
3097,None,None,None,1.0,0,None,None,0,0,None
3098,None,None,None,0.0,0,None,None,0,0,None
3099,None,None,None,0.0,0,None,None,0,0,None
3101,Quantum Core Type,Describes which type of deed fits in this structure,None,0.0,1,Quantum Core Type,116,0,0,1
3102,None,when authored alongside the effectTractorBeamCan it will determine if it only tractors corpses instead of wrecks and cans,None,0.0,0,None,None,0,0,None
3104,Consumption Quantity,Amount of fuel consumed by tactical capsuleer recloner,None,0.0,1,Consumption Quantity,138,1,0,7
3105,Recloner Consumption Type,Type of fuel consumed by tactical capsuleer recloner,None,0.0,1,Recloner Consumption Type,116,1,1,7
3107,Rapture Set Bonus,Rapture Implant Set Bonus,None,1.0,1,Rapture Set Bonus,104,1,1,7
3108,Missile Rate of Fire Bonus,Bastion effect bonus to missile rate of fire,1397,0.0,1,Missile Rate of Fire Bonus,105,1,1,37
3109,Turret Rate of Fire Bonus,Bastion effect bonus to turret rate of fire,1397,0.0,1,Turret Rate of Fire Bonus,105,1,1,37
3110,Access Difficulty Bonus,Salvage drone access difficult bonus attribute for salvage drone specialization skill,None,0.0,1,Access Difficulty Bonus,121,1,1,7
3113,Signature Radius Bonus,the passive bonus to signature radius from signature suppressors,1390,0.0,1,Signature Radius Bonus,108,1,1,7
3114,Active Signature Radius Bonus,Bonus to signature radius granted by signature suppressor activation,1390,0.0,1,Active Signature Radius Bonus,108,0,1,7
3115,Activation time / duration,Length of activation time.,1392,0.0,1,Activation time / duration,101,1,1,7
3117,None,If this ship attribute is > 0 then ship is immune from remote decloak pings,None,0.0,1,None,137,1,1,7
3118,Stabilize Cloak Duration,Duration of the cloak-stabilization dbuff provided by a cloak module,None,0.0,1,Stabilize Cloak Duration,3,1,1,7
3120,None,modifies warp bubble immuntiy ,None,0.0,0,None,None,0,1,None
3123,Allows activation whilst cloaked from a stargate jump,"If set to 1 on a module, that module can be activated whilst under gate cloak. (Does NOT include any other cloak mode)",2106,0.0,1,Allows activation whilst cloaked from a stargate jump,137,0,0,7
3124,Drone Bandwidth Penalty,None,2987,0.0,1,Drone Bandwidth Penalty,105,0,0,10
3125,None,Grants the ability to open Jump Portals,None,0.0,0,None,None,1,1,7
3126,None,Grants the ability to perform conduit jumps,None,0.0,0,None,None,1,1,7
3130,Group Jump Fuel Need,Type that is used for consumption from cargo hold when activating group jump drive operation.,None,0.0,1,Group Jump Fuel Need,116,1,1,7
3131,Conduit Jump Consumption Amount,Number of units needed to conduit jump,None,0.0,1,Conduit Jump Consumption Amount,138,0,0,7
3132,None,This is used to connect the corporation logos to monuments,None,0.0,0,None,None,1,1,7
3133,Conduit Jump Passenger Count,How many passengers can be carried in a Conduit Jump,None,0.0,1,Conduit Jump Passenger Count,None,0,1,7
3134,Stabilized Cloak Duration Bonus,bonus to stabilize cloak duration,1392,0.0,1,Stabilized Cloak Duration Bonus,105,1,1,7
3136,Ice Hold Capacity,Capacity of ice-only hold,71,0.0,1,Ice Hold Capacity,9,1,1,40
3148,Valid target types,The ID of a typelist of asteroid typeIDs that a mining crystal can affect,None,0.0,1,Valid target types,None,0,0,51
3153,Residue Volume Multiplier,"This multiplier is applied to the Mining Volume of the actor (module, drone etc.) to calculate the potential wasted volume per cycle",None,1.0,1,Residue Volume Multiplier,104,0,0,51
3154,Residue Probability,The probability of volume getting wasted every cycle,None,0.0,1,Residue Probability,121,0,0,51
3157,None,None,None,0.0,0,None,105,1,1,37
3158,None,None,None,0.0,0,None,105,1,1,37
3159,Residue Volume Multiplier Bonus,Attribute added to the waste multiplier (mainly used in mining crystals),None,0.0,1,Residue Volume Multiplier Bonus,205,0,0,51
3160,Residue Probability Bonus,Attribute added to the waste probability (mainly used in mining crystals),None,0.0,1,Residue Probability Bonus,205,0,0,51
3161,Asteroid Specialization Duration Multiplier,The amount the mining duration is modified when mining the asteroid group this crystal is tuned for.,None,1.0,1,Asteroid Specialization Duration Multiplier,104,1,0,51
3164,Drop Chance Overwrite,"A attribute meant to over write the chance of loot dropping from a ship, so a setting of 0 will lead to no loot dropping from the player ship.",None,0.0,0,Drop Chance Overwrite,None,1,1,19
3165,Probe Strength Bonus,None,None,0.0,1,Probe Strength Bonus,105,0,1,37
3166,None,None,None,0.0,1,None,None,1,1,37
3167,None,None,None,0.0,0,None,None,1,1,37
3168,None,None,None,0.0,0,None,None,1,1,37
3169,None,None,None,0.0,1,None,None,1,1,37
3170,None,None,None,0.0,0,None,None,1,1,37
3171,None,None,None,0.0,0,None,None,1,1,37
3172,None,None,None,0.0,0,None,None,1,0,37
3173,None,None,None,0.0,0,None,None,1,0,37
3176,Target Lock Silently,A attribute that prevents the ship or entity from flashing yellow when he has the player locked and is applying effects on the player.,None,0.0,0,Target Lock Silently,None,0,0,6
3177,None,None,None,0.0,0,None,None,1,1,37
3178,None,None,None,0.0,0,None,None,1,0,37
3179,None,None,None,0.0,0,None,None,1,1,37
3180,None,None,None,0.0,0,None,None,1,1,37
3181,None,None,None,0.0,0,None,None,1,1,37
3182,None,None,None,0.0,0,None,None,1,0,37
3183,None,None,None,0.0,0,None,None,1,0,37
3184,None,None,None,0.0,0,None,None,1,1,37
3185,None,None,None,0.0,0,None,None,1,1,37
3187,None,None,None,0.0,0,None,None,1,1,37
3188,None,None,None,0.0,0,None,None,1,1,37
3189,None,None,None,0.0,0,None,None,1,1,37
3190,None,None,None,0.0,0,None,None,1,1,37
3191,None,None,None,0.0,0,None,None,1,1,37
3192,None,None,None,0.0,0,None,None,1,1,37
3193,None,None,None,0.0,0,None,None,1,0,37
3194,None,None,None,0.0,0,None,None,1,0,37
3195,None,None,None,0.0,0,None,None,1,1,37
3197,None,None,None,0.0,0,None,None,1,1,37
3198,None,None,None,0.0,0,None,None,1,1,37
3199,None,None,None,0.0,0,None,None,1,1,37
3200,None,None,None,0.0,0,None,None,1,1,37
3201,None,None,None,0.0,0,None,None,1,1,37
3202,None,None,None,0.0,0,None,None,1,1,37
3203,None,None,None,0.0,0,None,None,1,1,37
3204,None,None,None,0.0,0,None,None,1,1,37
3205,None,None,None,0.0,0,None,None,1,1,37
3206,Stasis Webifier Maximum Range Bonus,Bonus added to stasis webifier range,1391,0.0,1,Stasis Webifier Maximum Range Bonus,1,1,1,28
3208,None,None,None,0.0,0,None,None,1,1,37
3209,None,None,None,0.0,0,None,None,1,1,37
3210,None,None,None,0.0,0,None,None,1,1,None
3211,None,None,None,0.0,0,None,None,1,1,37
3212,None,None,None,0.0,0,None,None,1,1,37
3213,None,None,None,0.0,0,None,None,1,1,37
3214,None,None,None,0.0,0,None,None,1,1,37
3221,None,None,None,0.0,0,None,None,1,1,37
3222,None,None,None,0.0,0,None,None,1,0,37
3223,None,None,None,0.0,0,None,None,1,1,37
3224,None,None,None,0.0,0,None,None,1,1,37
3225,None,None,None,0.0,0,None,None,1,0,37
3226,None,None,None,0.0,0,None,None,1,0,37
3227,Asteroid Hold Capacity,Capacity of asteroid-only hold,71,0.0,1,Asteroid Hold Capacity,9,1,1,40
3228,None,None,None,0.0,0,None,None,1,0,37
3229,None,None,None,0.0,0,None,None,1,0,37
3230,None,None,None,0.0,0,None,None,1,0,37
3231,None,None,None,0.0,0,None,None,1,1,37
3233,None,None,None,0.0,0,None,None,1,1,37
3235,None,None,None,0.0,0,None,None,1,1,37
3236,None,"If set to true, this results in no mining waste.",None,0.0,0,None,None,0,0,51
3237,None,None,None,0.0,0,None,None,1,0,37
3239,None,None,None,0.0,0,None,None,1,1,37
3240,None,None,None,0.0,0,None,None,1,0,37
3241,None,None,None,0.0,0,None,None,1,1,37
3242,None,None,None,0.0,0,None,None,1,1,37
3246,Optimal Range,None,1391,0.0,1,Optimal Range,1,0,1,7
3250,None,eliteBonusHeavyInterdictors3,None,0.0,0,None,None,0,0,None
3255,Compressible Items,The ID of a typelist describing which types of item this module can compress,None,0.0,1,Compressible Items,None,0,0,None
3257,Warp Scrambler Optimal Range Bonus,Bonus added to warp scrambler range,1391,0.0,1,Warp Scrambler Optimal Range Bonus,1,1,1,27
3258,Hull Damage Resistance Bonus,None,None,0.0,1,Hull Damage Resistance Bonus,124,0,0,7
3260,Gas Decompression Efficiency Bonus,None,None,0.0,1,Gas Decompression Efficiency Bonus,None,1,1,37
3261,None,None,None,0.0,0,None,127,1,1,37
3262,None,None,None,0.8,0,None,127,1,1,7
3263,None,None,None,0.0,0,None,None,1,1,37
3265,None,An effect can check this to indicate that module activation requires ship to have an active Industrial Core module.,None,0.0,0,None,None,0,0,None
3266,None,None,None,0.0,0,None,None,1,1,37
3267,None,None,None,0.0,0,None,None,1,1,37
3268,None,None,None,0.0,0,None,None,1,1,37
3317,None,Pointer to type-list that describes which beacons a ship's jump drive can connect to,None,0.0,0,None,None,0,0,None
3318,None,This attribute enables a ship to open a Jump Portal. Its value specifies a dogma attribute ID that a passenger ship must possess in order to travel through that Jump Portal.,None,0.0,0,None,119,0,0,None
3319,None,Set this attribute on a ship to declare that the ship is an eligible passenger to travel through a Titan Jump Portal,None,1.0,0,None,None,0,1,None
3320,None,Set this attribute on a ship to declare that the ship is an eligible passenger to travel through a BlackOps Jump Portal,None,0.0,0,None,None,0,1,None
3321,None,This attribute enables a ship to activate a Jump Conduit. Its value specifies a dogma attribute ID that a passenger ship must possess in order to be carried though that Jump Conduit.,None,0.0,0,None,119,0,1,None
3322,None,Set this attribute on a ship to declare that the ship is an eligible passenger to be carried through a BlackOps Jump Conduit,None,0.0,0,None,None,0,1,None
3324,None,Set this attribute on a ship to declare that the ship is an eligible passenger to be carried through an Industrial Jump Conduit.,None,0.0,0,None,None,0,1,None
3325,None,Set this attribute on a ship to declare that the ship is an eligible passenger to travel through an Industrial Jump Portal,None,0.0,0,None,None,0,1,None
3326,None,None,None,0.0,0,None,None,1,1,37
3327,None,None,None,0.0,0,None,None,1,1,37
3328,None,None,None,0.0,0,None,None,1,1,37
3353,Drone Tracking Speed Bonus,None,1398,0.0,1,Drone Tracking Speed Bonus,105,1,1,37
3354,DPS threshold to pause shield repair,None,None,0.0,1,DPS threshold to pause shield repair,113,1,1,2
3355,DPS threshold to pause armor repair,None,None,0.0,1,DPS threshold to pause armor repair,113,1,1,3
3356,DPS threshold to pause hull repair,None,None,0.0,1,DPS threshold to pause hull repair,113,1,1,4
3422,Stasis Webifier Resistance Bonus,None,1389,0.0,1,Stasis Webifier Resistance Bonus,105,1,0,36
3429,Armor Damage Resistance Bonus,None,None,0.0,1,Armor Damage Resistance Bonus,124,0,0,3
5041,None,None,None,0.0,0,None,None,1,1,37
5042,None,None,None,0.0,0,None,None,1,1,37
5044,None,None,None,0.0,0,None,None,1,0,37
5045,None,None,None,0.0,0,None,None,1,1,37
5046,None,None,None,0.0,0,None,None,1,0,37
5048,None,None,None,0.0,0,None,None,0,0,37
5205,None,None,None,0.0,0,None,None,1,1,None
5206,Allow Only Factional Warfare Attackers,"It is a Boolean Value that defaults to false. If true, it will only allow players to Hack if they belong to the Faction that is an enemy of the Occupier of the Star System.",None,0.0,0,Allow Only Factional Warfare Attackers,137,0,0,7
5207,None,None,None,0.0,0,None,None,1,0,37
5214,None,Multiplied by Amarr Dreadnought skill level,None,0.0,0,None,None,1,1,37
5215,None,Multiplied by Gallente Dreadnought skill level,None,0.0,0,None,None,1,1,37
5216,None,Multiplied by Gallente Dreadnought skill level,None,0.0,0,None,None,1,1,37
5218,None,,None,0.0,0,None,None,1,1,37
5219,None,,None,0.0,0,None,None,1,1,37
5220,None,,None,0.0,0,None,None,1,1,37
5221,None,,None,0.0,0,None,None,1,1,37
5222,None,,None,0.0,0,None,None,1,1,37
5223,None,,None,0.0,0,None,None,1,1,37
5224,None,,None,0.0,0,None,None,1,1,37
5225,None,,None,0.0,0,None,None,1,1,37
5226,None,,None,0.0,0,None,None,1,1,37
5227,None,,None,0.0,0,None,None,1,1,37
5228,None,,None,0.0,0,None,None,1,1,37
5229,None,,None,0.0,0,None,None,1,1,37
5230,None,,None,0.0,0,None,None,1,1,37
5231,None,,None,0.0,0,None,None,1,1,37
